t,x,y,z,vx,vy,vz,dl_left,F_left,dl_right,F_right,z_bumper,vz_bumper
6.599998,0,0,-0.2999999,0,0,-0.9999999,0,0,0,0,-0.8,0
6.619998,0,0,-0.3199999,0,0,-0.9999999,0,0,0,0,-0.8,0
6.639997,0,0,-0.3399999,0,0,-0.9999999,0,0,0,0,-0.8,0
6.659997,0,0,-0.3599998,0,0,-0.9999999,0,0,0,0,-0.8,0
6.679997,0,0,-0.3799998,0,0,-0.9999999,0,0,0,0,-0.8,0
6.699997,0,0,-0.3999998,0,0,-0.9999999,0,0,0,0,-0.8,0
6.719997,0,0,-0.4199998,0,0,-0.9999999,0,0,0,0,-0.8,0
6.739997,0,0,-0.4399998,0,0,-0.9999999,0,0,0,0,-0.8,0
6.759997,0,0,-0.4599997,0,0,-0.9999999,0.009999737,0.2009947,0,0,-0.8,0
6.779998,0,0,-0.4797987,0,0,-0.9899502,0.02979873,0.5989545,0,0,-0.8,0
6.799998,0,0,-0.4989988,0,0,-0.9600025,0.04899876,0.9848751,0,0,-0.8,0
6.819998,0,0,-0.5172139,0,0,-0.9107587,0.06721394,1.351,0,0,-0.8,0
6.839998,0,0,-0.5340781,0,0,-0.8432087,0.08407812,1.68997,0,0,-0.8,0
6.859998,0,0,-0.5492523,0,0,-0.7587103,0.09925233,1.994972,0,0,-0.8,0
6.879998,0,0,-0.5624316,0,0,-0.6589617,0.1124316,2.259875,0,0,-0.8,0
6.899998,0,0,-0.5733509,0,0,-0.5459681,0.1233509,2.479353,0,0,-0.8,0
6.919998,0,0,-0.5817909,0,0,-0.4220004,0.1317909,2.648998,0,0,-0.8,0
6.939998,0,0,-0.5875819,0,0,-0.2895506,0.1375819,2.765397,0,0,-0.8,0
6.959998,0,0,-0.5906075,0,0,-0.1512808,0.1406075,2.826211,0,0,-0.8,0
6.979998,0,0,-0.5908069,0,0,-0.009970322,0.1408069,2.830219,0,0,-0.8,0
6.999998,0,0,-0.5881761,0,0,0.1315406,0.1381761,2.777339,0,0,-0.8,0
7.019998,0,0,-0.5827679,0,0,0.2704075,0.1327679,2.668635,0,0,-0.8,0
7.039998,0,0,-0.5746911,0,0,0.4038392,0.1246911,2.506291,0,0,-0.8,0
7.059998,0,0,-0.5641081,0,0,0.5291537,0.1141081,2.293572,0,0,-0.8,0
7.079998,0,0,-0.5512314,0,0,0.6438323,0.1012314,2.034752,0,0,-0.8,0
7.099998,0,0,-0.53632,0,0,0.7455698,0.08632003,1.735033,0,0,-0.8,0
7.119998,0,0,-0.5196736,0,0,0.8323214,0.06967358,1.400439,0,0,-0.8,0
7.139997,0,0,-0.5016267,0,0,0.9023433,0.05162673,1.037697,0,0,-0.8,0
7.159997,0,0,-0.4825422,0,0,0.9542282,0.03254218,0.6540979,0,0,-0.8,0
7.179997,0,0,-0.4628035,0,0,0.9869331,0.01280354,0.2573512,0,0,-0.8,0
7.199997,0,0,-0.4428075,0,0,0.9998006,0,0,0,0,-0.8,0
7.219997,0,0,-0.4228115,0,0,0.9998006,0,0,0,0,-0.8,0
7.239997,0,0,-0.4028155,0,0,0.9998006,0,0,0,0,-0.8,0
7.259997,0,0,-0.3828195,0,0,0.9998006,0,0,0,0,-0.8,0
7.279997,0,0,-0.3628235,0,0,0.9998006,0,0,0,0,-0.8,0
7.299997,0,0,-0.3428274,0,0,0.9998006,0,0,0,0,-0.8,0
7.319997,0,0,-0.3228314,0,0,0.9998006,0,0,0,0,-0.8,0
7.339997,0,0,-0.3028354,0,0,0.9998006,0,0,0,0,-0.8,0
7.359997,0,0,-0.2828394,0,0,0.9998006,0,0,0,0,-0.8,0
7.379997,0,0,-0.2628434,0,0,0.9998006,0,0,0,0,-0.8,0
7.399997,0,0,-0.2428474,0,0,0.9998006,0,0,0,0,-0.8,0
7.419997,0,0,-0.2228514,0,0,0.9998006,0,0,0,0,-0.8,0
7.439997,0,0,-0.2028554,0,0,0.9998006,0,0,0,0,-0.8,0
7.459997,0,0,-0.1828594,0,0,0.9998006,0,0,0,0,-0.8,0
7.479997,0,0,-0.1628634,0,0,0.9998006,0,0,0,0,-0.8,0
7.499997,0,0,-0.1428674,0,0,0.9998006,0,0,0,0,-0.8,0
7.519997,0,0,-0.1228714,0,0,0.9998006,0,0,0,0,-0.8,0
7.539997,0,0,-0.1028754,0,0,0.9998006,0,0,0,0,-0.8,0
7.559998,0,0,-0.08287935,0,0,0.9998006,0,0,0,0,-0.8,0
7.579998,0,0,-0.06288335,0,0,0.9998006,0,0,0,0,-0.8,0
7.599998,0,0,-0.04288734,0,0,0.9998006,0,0,0,0,-0.8,0
7.619998,0,0,-0.02289134,0,0,0.9998006,0,0,0,0,-0.8,0
7.639997,0,0,-0.002895337,0,0,0.9998006,0,0,0,0,-0.8,0
7.659997,0,0,0.01710067,0,0,0.9998006,0,0,0,0,-0.8,0
7.679997,0,0,0.03709667,0,0,0.9998006,0,0,0,0,-0.8,0
7.699997,0,0,0.05709267,0,0,0.9998006,0,0,0,0,-0.8,0
7.719997,0,0,0.07708868,0,0,0.9998006,0,0,0,0,-0.8,0
7.739997,0,0,0.09708468,0,0,0.9998006,0,0,0,0,-0.8,0
7.759997,0,0,0.1170807,0,0,0.9998006,0,0,0,0,-0.8,0
7.779997,0,0,0.1370767,0,0,0.9998006,0,0,0,0,-0.8,0
7.799997,0,0,0.1570727,0,0,0.9998006,0,0,0,0,-0.8,0
7.819997,0,0,0.1770687,0,0,0.9998006,0,0,0,0,-0.8,0
7.839997,0,0,0.1970647,0,0,0.9998006,0,0,0,0,-0.8,0
7.859997,0,0,0.2170607,0,0,0.9998006,0,0,0,0,-0.8,0
7.879997,0,0,0.2370567,0,0,0.9998006,0,0,0,0,-0.8,0
7.899997,0,0,0.2570527,0,0,0.9998006,0,0,0,0,-0.8,0
7.919997,0,0,0.2770487,0,0,0.9998006,0,0,0,0,-0.8,0
7.939997,0,0,0.2970448,0,0,0.9998006,0,0,0,0,-0.8,0
7.959997,0,0,0.3170408,0,0,0.9998006,0,0,0,0,-0.8,0
7.979997,0,0,0.3370368,0,0,0.9998006,0,0,0,0,-0.8,0
7.999997,0,0,0.3570328,0,0,0.9998006,0,0,0,0,-0.8,0
8.019998,0,0,0.3770288,0,0,0.9998006,0,0,0,0,-0.8,0
8.039997,0,0,0.3970248,0,0,0.9998006,0,0,0,0,-0.8,0
8.059998,0,0,0.4170209,0,0,0.9998006,0,0,0,0,-0.8,0
8.079997,0,0,0.4370169,0,0,0.9998006,0,0,0,0,-0.8,0
8.099998,0,0,0.4570129,0,0,0.9998006,0,0,0,0,-0.8,0
8.119997,0,0,0.4770089,0,0,0.9998006,0,0,0,0,-0.8,0
8.139997,0,0,0.4970049,0,0,0.9998006,0,0,0,0,-0.8,0
8.159997,0,0,0.5170009,0,0,0.9998006,0,0,0,0,-0.8,0
8.179997,0,0,0.5369969,0,0,0.9998006,0,0,0,0,-0.8,0
8.199997,0,0,0.5569929,0,0,0.9998006,0,0,0,0,-0.8,0
8.219997,0,0,0.5769889,0,0,0.9998006,0,0,0,0,-0.8,0
8.239997,0,0,0.5969849,0,0,-0.9998006,0,0,0,0,-0.8,0
8.259997,0,0,0.5769889,0,0,-0.9998006,0,0,0,0,-0.8,0
8.279997,0,0,0.5569929,0,0,-0.9998006,0,0,0,0,-0.8,0
8.299997,0,0,0.5369969,0,0,-0.9998006,0,0,0,0,-0.8,0
8.319997,0,0,0.5170009,0,0,-0.9998006,0,0,0,0,-0.8,0
8.339997,0,0,0.4970049,0,0,-0.9998006,0,0,0,0,-0.8,0
8.359997,0,0,0.4770089,0,0,-0.9998006,0,0,0,0,-0.8,0
8.379997,0,0,0.4570129,0,0,-0.9998006,0,0,0,0,-0.8,0
8.399997,0,0,0.4370168,0,0,-0.9998006,0,0,0,0,-0.8,0
8.419997,0,0,0.4170208,0,0,-0.9998006,0,0,0,0,-0.8,0
8.439997,0,0,0.3970248,0,0,-0.9998006,0,0,0,0,-0.8,0
8.459997,0,0,0.3770288,0,0,-0.9998006,0,0,0,0,-0.8,0
8.479997,0,0,0.3570328,0,0,-0.9998006,0,0,0,0,-0.8,0
8.499997,0,0,0.3370368,0,0,-0.9998006,0,0,0,0,-0.8,0
8.519997,0,0,0.3170407,0,0,-0.9998006,0,0,0,0,-0.8,0
8.539997,0,0,0.2970447,0,0,-0.9998006,0,0,0,0,-0.8,0
8.559997,0,0,0.2770487,0,0,-0.9998006,0,0,0,0,-0.8,0
8.579997,0,0,0.2570527,0,0,-0.9998006,0,0,0,0,-0.8,0
8.599997,0,0,0.2370567,0,0,-0.9998006,0,0,0,0,-0.8,0
8.619997,0,0,0.2170607,0,0,-0.9998006,0,0,0,0,-0.8,0
8.639997,0,0,0.1970647,0,0,-0.9998006,0,0,0,0,-0.8,0
8.659997,0,0,0.1770687,0,0,-0.9998006,0,0,0,0,-0.8,0
8.679996,0,0,0.1570727,0,0,-0.9998006,0,0,0,0,-0.8,0
8.699997,0,0,0.1370767,0,0,-0.9998006,0,0,0,0,-0.8,0
8.719996,0,0,0.1170807,0,0,-0.9998006,0,0,0,0,-0.8,0
8.739997,0,0,0.09708467,0,0,-0.9998006,0,0,0,0,-0.8,0
8.759997,0,0,0.07708867,0,0,-0.9998006,0,0,0,0,-0.8,0
8.779997,0,0,0.05709267,0,0,-0.9998006,0,0,0,0,-0.8,0
8.799997,0,0,0.03709666,0,0,-0.9998006,0,0,0,0,-0.8,0
8.819997,0,0,0.01710066,0,0,-0.9998006,0,0,0,0,-0.8,0
8.839997,0,0,-0.002895344,0,0,-0.9998006,0,0,0,0,-0.8,0
8.859997,0,0,-0.02289135,0,0,-0.9998006,0,0,0,0,-0.8,0
8.879997,0,0,-0.04288735,0,0,-0.9998006,0,0,0,0,-0.8,0
8.899997,0,0,-0.06288335,0,0,-0.9998006,0,0,0,0,-0.8,0
8.919997,0,0,-0.08287936,0,0,-0.9998006,0,0,0,0,-0.8,0
8.939997,0,0,-0.1028754,0,0,-0.9998006,0,0,0,0,-0.8,0
8.959997,0,0,-0.1228714,0,0,-0.9998006,0,0,0,0,-0.8,0
8.979997,0,0,-0.1428674,0,0,-0.9998006,0,0,0,0,-0.8,0
8.999997,0,0,-0.1628634,0,0,-0.9998006,0,0,0,0,-0.8,0
9.019997,0,0,-0.1828594,0,0,-0.9998006,0,0,0,0,-0.8,0
9.039997,0,0,-0.2028554,0,0,-0.9998006,0,0,0,0,-0.8,0
9.059997,0,0,-0.2228514,0,0,-0.9998006,0,0,0,0,-0.8,0
9.079997,0,0,-0.2428474,0,0,-0.9998006,0,0,0,0,-0.8,0
9.099997,0,0,-0.2628434,0,0,-0.9998006,0,0,0,0,-0.8,0
9.119997,0,0,-0.2828394,0,0,-0.9998006,0,0,0,0,-0.8,0
9.139997,0,0,-0.3028354,0,0,-0.9998006,0,0,0,0,-0.8,0
9.159997,0,0,-0.3228315,0,0,-0.9998006,0,0,0,0,-0.8,0
9.179996,0,0,-0.3428275,0,0,-0.9998006,0,0,0,0,-0.8,0
9.199997,0,0,-0.3628235,0,0,-0.9998006,0,0,0,0,-0.8,0
9.219996,0,0,-0.3828195,0,0,-0.9998006,0,0,0,0,-0.8,0
9.239997,0,0,-0.4028155,0,0,-0.9998006,0,0,0,0,-0.8,0
9.259996,0,0,-0.4228115,0,0,-0.9998006,0,0,0,0,-0.8,0
9.279997,0,0,-0.4428076,0,0,-0.9998006,0,0,0,0,-0.8,0
9.299996,0,0,-0.4628036,0,0,-0.9998006,0.01280357,0.2573518,0,0,-0.8,0
9.319997,0,0,-0.4825422,0,0,-0.9869331,0.03254221,0.6540985,0,0,-0.8,0
9.339996,0,0,-0.5016268,0,0,-0.9542282,0.05162679,1.037698,0,0,-0.8,0
9.359997,0,0,-0.5196736,0,0,-0.9023433,0.06967364,1.40044,0,0,-0.8,0
9.379996,0,0,-0.5363201,0,0,-0.8323213,0.08632009,1.735034,0,0,-0.8,0
9.399997,0,0,-0.5512315,0,0,-0.7455696,0.1012315,2.034753,0,0,-0.8,0
9.419996,0,0,-0.5641081,0,0,-0.643832,0.1141081,2.293573,0,0,-0.8,0
9.439997,0,0,-0.5746912,0,0,-0.5291534,0.1246912,2.506293,0,0,-0.8,0
9.459996,0,0,-0.582768,0,0,-0.4038388,0.132768,2.668636,0,0,-0.8,0
9.479997,0,0,-0.5881761,0,0,-0.2704071,0.1381761,2.77734,0,0,-0.8,0
9.499996,0,0,-0.590807,0,0,-0.1315401,0.140807,2.83022,0,0,-0.8,0
9.519997,0,0,-0.5906075,0,0,0.009970814,0.1406075,2.826211,0,0,-0.8,0
9.539996,0,0,-0.5875819,0,0,0.1512813,0.1375819,2.765396,0,0,-0.8,0
9.559997,0,0,-0.5817909,0,0,0.289551,0.1317909,2.648996,0,0,-0.8,0
9.579997,0,0,-0.5733508,0,0,0.4220008,0.1233508,2.479352,0,0,-0.8,0
9.599997,0,0,-0.5624315,0,0,0.5459684,0.1124315,2.259872,0,0,-0.8,0
9.619997,0,0,-0.5492522,0,0,0.6589619,0.09925221,1.994969,0,0,-0.8,0
9.639997,0,0,-0.534078,0,0,0.7587103,0.084078,1.689968,0,0,-0.8,0
9.659997,0,0,-0.5172138,0,0,0.8432087,0.06721382,1.350998,0,0,-0.8,0
9.679996,0,0,-0.4989986,0,0,0.9107586,0.04899864,0.9848726,0,0,-0.8,0
9.699997,0,0,-0.4797986,0,0,0.9600022,0.02979861,0.5989521,0,0,-0.8,0
9.719996,0,0,-0.4599996,0,0,0.9899498,0.009999618,0.2009923,0,0,-0.8,0
9.739997,0,0,-0.4399996,0,0,0.9999994,0,0,0,0,-0.8,0
9.759996,0,0,-0.4199997,0,0,0.9999994,0,0,0,0,-0.8,0
